Entropia,no_zero_crossings,no_mean_crossings,n5,n25,n75,n95,median,mean,std,var,rms,min_STFT,P_max,F_max,Media,Varianza,max_STFT,Energia,labels
8.328077318247868,1949.0,1949.0,-0.009835946997525803,-0.0036050395575533394,0.0035939049405577625,0.009880721796991704,0.0,-8.626640564566634e-08,0.007077933891631753,5.009714817430941e-05,0.004761456221171815,1.0551584559218474e-12,0.0033506504873203917,40.234375,0.0001691550664542885,1.0124022876515009e-07,0.0033506504873203917,3.1932788765849956e-05,1
8.328077318247868,2657.0,2657.0,-0.001482281721549461,-0.0005407744617606655,0.0005181714691013402,0.0015623107287474503,0.0,-3.567150997636852e-07,0.0010736675935481548,1.1527621014354857e-06,0.0007174476724388406,2.102260275989266e-11,0.0006059733040832469,52.34375,2.9039775851754063e-05,2.1387868264025137e-09,0.0006059733040832469,1.3744830265546194e-06,1
5.688291507470344,991.0,991.0,-0.01166942050975589,-0.002175911966998298,0.0016899252646183074,0.01186972276507413,0.0,-9.923196828596861e-06,0.0076097304264460194,5.7907997163178316e-05,0.0042900093218794415,0.0,0.00519429693554123,32.03125,0.0001474628850812632,1.3279740306070182e-07,0.00519429693554123,7.536384055061635e-05,1
5.688291507470344,1249.0,1249.0,-0.011300572247999931,-0.0019147412506506883,0.0019051795092244238,0.011431049160771286,0.0,-3.570794640690526e-07,0.0075471108054584405,5.695888150986755e-05,0.004251160542190273,0.0,0.004770856052340035,44.53125,0.00013629527290475197,1.3383152311017548e-07,0.004770856052340035,9.528964468005884e-05,1
5.688291507470344,1710.0,1712.0,-0.0013507968801587267,-0.0002597453308745633,0.000221739732061834,0.0013662351932596005,0.0,-8.886831496573575e-07,0.0008648032387554694,7.478846417619494e-07,0.0005039087486735474,0.0,0.000531382218050668,60.546875,2.1249527872967708e-05,1.6443439689357631e-09,0.000531382218050668,1.1161711349260877e-06,1
4.855961535418941,1166.0,1167.0,-0.00937148526630337,-0.0005468576475690024,0.0004904024388117693,0.009668655915734153,0.0,7.612946857359256e-07,0.005216265640237143,2.7209427229518615e-05,0.003045207917355703,0.0,0.0037561899941938254,37.890625,9.983846185346838e-05,6.688686324738188e-08,0.0037561899941938254,5.507998843096256e-05,1
4.855961535418941,753.0,753.0,-0.008649716446848959,-0.0006601251200524002,8.501349890484411e-05,0.008876028350510412,0.0,-2.1417985663775834e-05,0.004966184151908142,2.4662985030663585e-05,0.0028766077893582842,0.0,0.0027215094965582997,37.890625,0.00010492614611150814,5.80510477752752e-08,0.0027215094965582997,2.0029175782965757e-05,1
4.855961535418941,1397.0,1401.0,-0.0016103350208861644,-8.79445255492763e-05,5.562030334171924e-05,0.001639850320547202,0.0,-3.3688823502373896e-06,0.0009240621878871643,8.538909270828128e-07,0.0005262186502712698,0.0,0.00041039119482292897,57.8125,2.177099802958223e-05,1.934510854955892e-09,0.00041039119482292897,7.921702291001376e-07,1
3.136960016327391,738.0,737.0,-0.007186430114654427,0.0,0.0,0.0073431039258298495,0.0,1.2866750787140104e-07,0.004043805277717097,1.6352361124092647e-05,0.001884497714550532,0.0,0.0036386200199785205,35.9375,6.18140662566864e-05,4.1593971350839216e-08,0.0036386200199785205,2.9978510370621734e-05,1
3.136960016327391,519.0,520.0,-0.006861983014773846,0.0,0.0,0.007172969112929414,0.0,8.903923114345481e-06,0.0038931729601566632,1.5156795697694994e-05,0.0018115878482196672,0.0,0.0030347474749749226,35.9375,6.561770620354286e-05,3.712495688826718e-08,0.0030347474749749226,1.8567097470078744e-05,1
3.136960016327391,865.0,866.0,-0.0011884291309322097,0.0,0.0,0.0012317991740405836,0.0,1.2142950853352347e-06,0.0006789825950018464,4.610173643154413e-07,0.00031381800188884666,0.0,0.0003858952770113505,57.03125,1.2989055675501412e-05,1.151442027759167e-09,0.0003858952770113505,1.0969602783633544e-06,1
5.688291507470344,1509.0,1509.0,-0.010820510828232825,-0.0017859177350391766,0.0017233773572658242,0.01079108860585428,0.0,-6.103417019103786e-07,0.007044528050201838,4.9625375450080503e-05,0.00397166910713868,0.0,0.004044690057484699,41.015625,0.00015558484691461223,1.0934269375880877e-07,0.004044690057484699,1.6418191641727086e-05,1
5.688291507470344,1072.0,1073.0,-0.008110196753743481,-0.0012809852360940095,0.0011325762139509361,0.00811259677379296,0.0,2.8993597536277346e-06,0.0063841252474043896,4.075705517454616e-05,0.003178939787218884,0.0,0.003933354900621548,18.75,0.00013664429601228703,8.733557644832173e-08,0.003933354900621548,5.639360353210738e-05,1
5.688291507470345,1884.0,1885.0,-0.002442495080013484,-0.0003871297718434598,0.0003820517676356488,0.0024262758134183486,0.0,7.179731726774471e-07,0.0015563480707419038,2.422219317302046e-06,0.0008923880023452805,0.0,0.0011430262179223454,61.328125,3.515578119633516e-05,5.373315107649717e-09,0.0011430262179223454,5.30090856779171e-06,1
6.095829363431726,1639.0,1639.0,-0.013593401142543907,-0.002971045241313513,0.002865729885898013,0.013438551151316026,0.0,-5.145652885750463e-07,0.00953777595456871,9.096917015954909e-05,0.0053604054821502715,0.0,0.005127327095626158,31.25,0.00017858153439936613,1.9919776940779934e-07,0.005127327095626158,2.6421366934455097e-05,1
6.095829363431726,1054.0,1053.0,-0.010275970521146083,-0.0024985097836094645,0.001884791986550955,0.01107734385420067,0.0,1.891064671390403e-06,0.009615409848492896,9.245610655449416e-05,0.00459959304696658,0.0,0.0065638829011451984,27.34375,0.0001762539101124049,1.96128811440726e-07,0.0065638829011451984,4.863968173012849e-05,1
6.095829363431726,1894.0,1893.0,-0.0027575157460650495,-0.0005900928223812301,0.0005950950109728316,0.002745114418306906,0.0,3.961210653781148e-07,0.001577162841346117,2.4874426281229567e-06,0.001007509391770989,0.0,0.00123198290374316,55.859375,3.2037091885268246e-05,5.744890309935303e-09,0.00123198290374316,3.4759779424795795e-06,1
8.589699882202984,2142.0,2142.0,-0.008724411431162336,-0.0038274749662672667,0.003748685241287372,0.008752573953429734,1.875107650158535e-05,-5.480155593897949e-07,0.005860176761021882,3.434167167042091e-05,0.0044699321899829185,1.0501949353289901e-11,0.0026203642461882365,33.984375,0.0001448924417000785,7.104935218017354e-08,0.0026203642461882365,1.0208035765588207e-05,1
8.589699882202984,1686.0,1686.0,-0.007665486582667809,-0.003467849713945977,0.0033911953511051598,0.008307399501357777,-0.00018616938391540278,1.6453776046905468e-07,0.0055813727620005315,3.1151721908401446e-05,0.004125229375539723,2.0555574996587896e-13,0.002788721508152602,16.796875,0.00013931187312696654,6.350211156806067e-08,0.002788721508152602,3.4924049156976076e-05,1
8.589699882202984,2875.0,2875.0,-0.0015861042718003278,-0.000596832765311123,0.0005993938012171841,0.0015809257841324514,2.955721488328659e-06,-2.0295520024342432e-07,0.0011340060740221054,1.2859697759190286e-06,0.0007901877969010591,7.747330890288699e-12,0.0007207780444520053,59.765625,3.0290018256149423e-05,2.517483273163687e-09,0.0007207780444520053,1.30769224664693e-06,1
8.589699882202984,2142.0,2142.0,-0.008724411431162336,-0.0038274749662672667,0.003748685241287372,0.008752573953429734,1.875107650158535e-05,-5.480155593897949e-07,0.005860176761021882,3.434167167042091e-05,0.0044699321899829185,1.0501949353289901e-11,0.0026203642461882365,33.984375,0.0001448924417000785,7.104935218017354e-08,0.0026203642461882365,1.0208035765588207e-05,1
8.589699882202984,1686.0,1686.0,-0.007665486582667809,-0.003467849713945977,0.0033911953511051598,0.008307399501357777,-0.00018616938391540278,1.6453776046905468e-07,0.0055813727620005315,3.1151721908401446e-05,0.004125229375539723,2.0555574996587896e-13,0.002788721508152602,16.796875,0.00013931187312696654,6.350211156806067e-08,0.002788721508152602,3.4924049156976076e-05,1
8.589699882202984,2875.0,2875.0,-0.0015861042718003278,-0.000596832765311123,0.0005993938012171841,0.0015809257841324514,2.955721488328659e-06,-2.0295520024342432e-07,0.0011340060740221054,1.2859697759190286e-06,0.0007901877969010591,7.747330890288699e-12,0.0007207780444520053,59.765625,3.0290018256149423e-05,2.517483273163687e-09,0.0007207780444520053,1.30769224664693e-06,1
8.589699882202984,2142.0,2142.0,-0.008724411431162336,-0.0038274749662672667,0.003748685241287372,0.008752573953429734,1.875107650158535e-05,-5.480155593897949e-07,0.005860176761021882,3.434167167042091e-05,0.0044699321899829185,1.0501949353289901e-11,0.0026203642461882365,33.984375,0.0001448924417000785,7.104935218017354e-08,0.0026203642461882365,1.0208035765588207e-05,1
8.589699882202984,1686.0,1686.0,-0.007665486582667809,-0.003467849713945977,0.0033911953511051598,0.008307399501357777,-0.00018616938391540278,1.6453776046905468e-07,0.0055813727620005315,3.1151721908401446e-05,0.004125229375539723,2.0555574996587896e-13,0.002788721508152602,16.796875,0.00013931187312696654,6.350211156806067e-08,0.002788721508152602,3.4924049156976076e-05,1
8.589699882202984,2875.0,2875.0,-0.0015861042718003278,-0.000596832765311123,0.0005993938012171841,0.0015809257841324514,2.955721488328659e-06,-2.0295520024342432e-07,0.0011340060740221054,1.2859697759190286e-06,0.0007901877969010591,7.747330890288699e-12,0.0007207780444520053,59.765625,3.0290018256149423e-05,2.517483273163687e-09,0.0007207780444520053,1.30769224664693e-06,1
8.589699882202984,2142.0,2142.0,-0.008724411431162336,-0.0038274749662672667,0.003748685241287372,0.008752573953429734,1.875107650158535e-05,-5.480155593897949e-07,0.005860176761021882,3.434167167042091e-05,0.0044699321899829185,1.0501949353289901e-11,0.0026203642461882365,33.984375,0.0001448924417000785,7.104935218017354e-08,0.0026203642461882365,1.0208035765588207e-05,1
8.589699882202984,1686.0,1686.0,-0.007665486582667809,-0.003467849713945977,0.0033911953511051598,0.008307399501357777,-0.00018616938391540278,1.6453776046905468e-07,0.0055813727620005315,3.1151721908401446e-05,0.004125229375539723,2.0555574996587896e-13,0.002788721508152602,16.796875,0.00013931187312696654,6.350211156806067e-08,0.002788721508152602,3.4924049156976076e-05,1
8.589699882202984,2875.0,2875.0,-0.0015861042718003278,-0.000596832765311123,0.0005993938012171841,0.0015809257841324514,2.955721488328659e-06,-2.0295520024342432e-07,0.0011340060740221054,1.2859697759190286e-06,0.0007901877969010591,7.747330890288699e-12,0.0007207780444520053,59.765625,3.0290018256149423e-05,2.517483273163687e-09,0.0007207780444520053,1.30769224664693e-06,1
6.889253455593964,1242.0,1245.0,-0.019081367340284875,-0.0065909573832860415,0.0060668808869190315,0.020602898066945232,0.0,6.728749063760199e-06,0.013151991998608168,0.00017297489353145328,0.008592776793597297,0.0,0.008282904974212961,33.984375,0.0002833565822287359,3.909477124340194e-07,0.008282904974212961,0.0002529773555275593,1
6.889253455593964,1439.0,1439.0,-0.01797734372753,-0.00648546447723827,0.006539243470803215,0.017973684648492257,0.0,-5.258646402205118e-07,0.01154325070154582,0.00013324663675873805,0.007977514974516684,0.0,0.008715580887156946,33.984375,0.000217920955427362,3.1798988570552636e-07,0.008715580887156946,0.0003642049136502815,1
6.889253455593964,2016.0,2017.0,-0.0017025560682091471,-0.00046593519363873374,0.00044907637780706934,0.0017593368365887247,0.0,5.215365235887271e-07,0.0011998060697341307,1.4395346049708614e-06,0.000721755291061566,0.0,0.0005997264589167568,59.765625,3.25727488898645e-05,2.8579407236883463e-09,0.0005997264589167568,1.1636784110384455e-06,1
6.889253455593964,1242.0,1245.0,-0.019081367340284875,-0.0065909573832860415,0.0060668808869190315,0.020602898066945232,0.0,6.728749063760199e-06,0.013151991998608168,0.00017297489353145328,0.008592776793597297,0.0,0.008282904974212961,33.984375,0.0002833565822287359,3.909477124340194e-07,0.008282904974212961,0.0002529773555275593,1
6.889253455593964,1439.0,1439.0,-0.01797734372753,-0.00648546447723827,0.006539243470803215,0.017973684648492257,0.0,-5.258646402205118e-07,0.01154325070154582,0.00013324663675873805,0.007977514974516684,0.0,0.008715580887156946,33.984375,0.000217920955427362,3.1798988570552636e-07,0.008715580887156946,0.0003642049136502815,1
6.889253455593964,2016.0,2017.0,-0.0017025560682091471,-0.00046593519363873374,0.00044907637780706934,0.0017593368365887247,0.0,5.215365235887271e-07,0.0011998060697341307,1.4395346049708614e-06,0.000721755291061566,0.0,0.0005997264589167568,59.765625,3.25727488898645e-05,2.8579407236883463e-09,0.0005997264589167568,1.1636784110384455e-06,1
6.889253455593964,1242.0,1245.0,-0.019081367340284875,-0.0065909573832860415,0.0060668808869190315,0.020602898066945232,0.0,6.728749063760199e-06,0.013151991998608168,0.00017297489353145328,0.008592776793597297,0.0,0.008282904974212961,33.984375,0.0002833565822287359,3.909477124340194e-07,0.008282904974212961,0.0002529773555275593,1
6.889253455593964,1439.0,1439.0,-0.01797734372753,-0.00648546447723827,0.006539243470803215,0.017973684648492257,0.0,-5.258646402205118e-07,0.01154325070154582,0.00013324663675873805,0.007977514974516684,0.0,0.008715580887156946,33.984375,0.000217920955427362,3.1798988570552636e-07,0.008715580887156946,0.0003642049136502815,1
6.889253455593964,2016.0,2017.0,-0.0017025560682091471,-0.00046593519363873374,0.00044907637780706934,0.0017593368365887247,0.0,5.215365235887271e-07,0.0011998060697341307,1.4395346049708614e-06,0.000721755291061566,0.0,0.0005997264589167568,59.765625,3.25727488898645e-05,2.8579407236883463e-09,0.0005997264589167568,1.1636784110384455e-06,1
6.889253455593964,1242.0,1245.0,-0.019081367340284875,-0.0065909573832860415,0.0060668808869190315,0.020602898066945232,0.0,6.728749063760199e-06,0.013151991998608168,0.00017297489353145328,0.008592776793597297,0.0,0.008282904974212961,33.984375,0.0002833565822287359,3.909477124340194e-07,0.008282904974212961,0.0002529773555275593,1
6.889253455593964,1439.0,1439.0,-0.01797734372753,-0.00648546447723827,0.006539243470803215,0.017973684648492257,0.0,-5.258646402205118e-07,0.01154325070154582,0.00013324663675873805,0.007977514974516684,0.0,0.008715580887156946,33.984375,0.000217920955427362,3.1798988570552636e-07,0.008715580887156946,0.0003642049136502815,1
6.889253455593964,2016.0,2017.0,-0.0017025560682091471,-0.00046593519363873374,0.00044907637780706934,0.0017593368365887247,0.0,5.215365235887271e-07,0.0011998060697341307,1.4395346049708614e-06,0.000721755291061566,0.0,0.0005997264589167568,59.765625,3.25727488898645e-05,2.8579407236883463e-09,0.0005997264589167568,1.1636784110384455e-06,1
6.889253455593964,1242.0,1245.0,-0.019081367340284875,-0.0065909573832860415,0.0060668808869190315,0.020602898066945232,0.0,6.728749063760199e-06,0.013151991998608168,0.00017297489353145328,0.008592776793597297,0.0,0.008282904974212961,33.984375,0.0002833565822287359,3.909477124340194e-07,0.008282904974212961,0.0002529773555275593,1
6.889253455593964,1439.0,1439.0,-0.01797734372753,-0.00648546447723827,0.006539243470803215,0.017973684648492257,0.0,-5.258646402205118e-07,0.01154325070154582,0.00013324663675873805,0.007977514974516684,0.0,0.008715580887156946,33.984375,0.000217920955427362,3.1798988570552636e-07,0.008715580887156946,0.0003642049136502815,1
6.889253455593964,2016.0,2017.0,-0.0017025560682091471,-0.00046593519363873374,0.00044907637780706934,0.0017593368365887247,0.0,5.215365235887271e-07,0.0011998060697341307,1.4395346049708614e-06,0.000721755291061566,0.0,0.0005997264589167568,59.765625,3.25727488898645e-05,2.8579407236883463e-09,0.0005997264589167568,1.1636784110384455e-06,1
5.688291507470345,1010.0,1011.0,-0.022633292714822034,-0.004535474596253349,0.00467914398510924,0.025514944534907092,0.0,1.5022595016900261e-05,0.014906603051459258,0.00022220681453377446,0.008904839470562632,0.0,0.008198885305660382,34.375,0.0003327158354228482,4.994892180574433e-07,0.008198885305660382,0.0001868192506698715,1
5.688291507470344,1183.0,1183.0,-0.02126461279882465,-0.004797308691777417,0.004541253239995656,0.021658541038874782,0.0,-6.361143328244815e-07,0.012915000103756128,0.0001667972276800208,0.008252775781918874,0.0,0.008947227767685056,34.375,0.0002423956988831822,3.9874437846460327e-07,0.008947227767685056,0.00018609165541697624,1
5.688291507470345,1504.0,1505.0,-0.0016352942465033891,-0.00024453954996873266,0.0003047980598772823,0.0017357140284618607,0.0,1.030798440748585e-06,0.0012466763915404966,1.5542020252244338e-06,0.0006533061903355286,0.0,0.00044772214266896617,51.953125,3.449437109557399e-05,3.0117704304149435e-09,0.00044772214266896617,6.92881267353483e-07,1
4.078633754005253,3638.0,3638.0,-0.020314973948136795,0.0,0.0,0.020044249483215627,0.0,-6.440545077294308e-07,0.010715653192803041,0.00011482522334843,0.005314837503846592,0.0,0.01003130759368158,35.15625,0.00015892341416941382,3.0739097010904234e-07,0.01003130759368158,0.00039030150115862454,2
4.078633754005253,3963.0,3963.0,-0.02020792892767724,0.0,0.0,0.020287991027893814,0.0,-2.50414776402371e-07,0.010250436385160246,0.00010507144608621705,0.005325297190047259,0.0,0.01147366066530201,35.15625,0.0001181004868327315,2.911896425934926e-07,0.01147366066530201,0.000719309249046571,2
4.078633754005253,4694.0,4694.0,-0.0013197329777370652,0.0,0.0,0.001333873678240331,0.0,-5.3577509051213204e-08,0.0007689046592551557,5.912143750242872e-07,0.000362087477744558,0.0,0.0003750025993293273,8.59375,1.706990313446668e-05,1.4315667912385212e-09,0.0003750025993293273,2.2850570001053134e-07,2
7.510200982732775,3483.0,3482.0,-0.1408777763384821,-0.012838067849844275,0.013605487566931466,0.15403070194629845,0.0,6.919158079343922e-07,0.08919731566833479,0.007956161122436562,0.046622543294662686,0.0,0.07038978827640326,11.71875,0.001785329773045154,1.9924166750083533e-05,0.07038978827640326,0.0059320584919903534,2
7.510200982732775,7766.0,7767.0,-0.060005709588863865,-0.007252235408726696,0.0070199222951037475,0.0610306990226551,0.0,5.14381358650114e-07,0.03903957116653841,0.0015240881168672171,0.01988698769570565,0.0,0.03275897422050719,32.03125,0.0008844073680892601,3.6155434333394906e-06,0.03275897422050719,0.0026444689012019057,2
7.510200982732775,10535.0,10534.0,-0.009664216491865451,-0.0009486213081047895,0.0009447841867198958,0.009602952097484048,0.0,1.501438912586768e-10,0.0062354660497013735,3.888103685697846e-05,0.0031127996807220125,0.0,0.005350836213034293,48.046875,0.0001411668337670689,9.296084566335103e-08,0.005350836213034293,0.00018542832255310295,2
10.33230817310507,8653.0,8653.0,-0.021721537077142288,-0.009834151690641493,0.009304107409878444,0.02386950948380099,-0.0003378671605783687,7.148521767853449e-07,0.02034674885484513,0.0004139901889621416,0.012352928471624287,1.3239516633619525e-13,0.014925076573084629,3.515625,0.0004467404714107451,9.603976336320934e-07,0.014925076573084629,0.0013307895152268718,2
10.251576382348443,10368.0,10368.0,-0.01658168856456024,-0.008293003896812416,0.008255433360312836,0.01675285851286434,1.1650571966805861e-05,-8.895893425422657e-07,0.012443601732989,0.00015484322408924683,0.009237377844234111,1.4541645052137215e-11,0.0067987480953583465,32.421875,0.00027929459451218284,3.5785304486435654e-07,0.0067987480953583465,0.0001681099476633505,2
10.33167639833112,15898.0,15898.0,-0.0017981318585870002,-0.0006878947670490838,0.0006753679015105052,0.0018123460848021731,4.896059697244146e-09,4.27598369794392e-09,0.001501408519395519,2.2542275421134445e-06,0.0009221795790408778,2.3496445544226034e-12,0.0010226398629971651,50.0,4.145489405938882e-05,4.631160256138067e-09,0.0010226398629971651,5.295373738812893e-06,2
5.157867114047494,4372.0,4372.0,-0.02423072344079287,0.0,0.0,0.02480298993977764,0.0,-3.600255140136534e-07,0.01357856090831509,0.0001843773163408227,0.007543142252652099,0.0,0.011889958727053914,32.03125,0.00021924719230184743,4.925089768133425e-07,0.011889958727053914,0.0008577767235464719,2
5.157867114047494,4691.0,4691.0,-0.02077242481820824,0.0,0.0,0.02060984411178293,0.0,-2.985805125377607e-07,0.011113655348164289,0.0001235133351977807,0.006400257857300065,0.0,0.010793419628811056,32.03125,0.00015536964536032465,3.3483683316519546e-07,0.010793419628811056,0.000719189852257253,2
5.157867114047494,6908.0,6907.0,-0.0014606362143212367,0.0,0.0,0.0014996488239474414,0.0,6.539931140047419e-08,0.0009151106841228925,8.374275641958682e-07,0.0004561871544803018,0.0,0.0006875472809987565,56.640625,2.1552970305289963e-05,2.045443839636537e-09,0.0006875472809987565,4.557973014707115e-06,2
4.530390571657453,5936.0,5937.0,-0.018907808715785727,0.0,0.0,0.018960560882883105,0.0,9.37868197695316e-08,0.009830556563358569,9.663984234539224e-05,0.005287246488529999,0.0,0.010369750400877523,48.4375,0.00013227784069811332,2.614387473195061e-07,0.010369750400877523,0.0018396433661994126,2
4.530390571657453,3569.0,3569.0,-0.014300532535890352,0.0,0.0,0.015271129408077967,0.0,-2.874006034951983e-06,0.008279957209047834,6.855769138366319e-05,0.004178507910774036,0.0,0.004624492902967086,12.5,0.000163269708113314,1.710443658546062e-07,0.004624492902967086,0.000481417588259686,2
4.530390571657453,4491.0,4493.0,-0.002601985379299623,0.0,0.0,0.002705567858345579,0.0,-5.845840919790309e-07,0.0014610887658653721,2.1347803817379963e-06,0.0007426148817610448,0.0,0.0010196823780044728,48.4375,2.805454248958323e-05,5.381298146530261e-09,0.0010196823780044728,2.2193984687866753e-05,2
1.5024384412004559,1127.0,1129.0,-0.0015702095615424657,0.0,0.0,0.0015466097364295647,0.0,-4.024520566080187e-06,0.0036367119157258826,1.3225673557982621e-05,0.0006983700847339407,0.0,0.005952066218115052,5.859375,3.0367501305362794e-05,3.8603140043535287e-08,0.005952066218115052,0.00017240513182407863,2
1.502438441200456,1536.0,1535.0,-0.001556386486773151,0.0,0.0,0.0016509819490562977,0.0,7.929569312045609e-08,0.002618828487777677,6.8582626483959134e-06,0.0005918958316537058,0.0,0.0030991213131877807,37.5,2.2443802520692036e-05,1.912039330099108e-08,0.0030991213131877807,5.0278831964228604e-05,2
1.502438441200456,2133.0,2133.0,-0.00017275321638319342,0.0,0.0,0.00016511830885681828,0.0,-1.7510023191119346e-07,0.0003840383152857766,1.4748542760753757e-07,7.368630143237738e-05,0.0,0.00048331196038578316,49.21875,3.79832310487519e-06,4.275957692416272e-10,0.00048331196038578316,5.299862898094053e-07,2
4.078633754005253,3719.0,3718.0,-0.017118677580569786,0.0,0.0,0.017532230962939276,0.0,5.515178388946662e-07,0.013301482418935496,0.00017692943454125008,0.005124250504083685,0.0,0.021890490355583155,14.453125,0.00017920970613093695,4.7243104946240947e-07,0.021890490355583155,0.0007389667094248701,2
4.078633754005253,4496.0,4497.0,-0.021497570974158418,0.0,0.0,0.021751131788458434,0.0,1.0678005005889068e-07,0.012336308237475432,0.0001521845009300042,0.0059194922228186396,0.0,0.01466281607937968,39.453125,0.00013917539828733492,4.1910641155408846e-07,0.01466281607937968,0.00028746223612771785,2
